237	3846878.092944	3074656.235687	4.8
238	4522411.184415	2822574.983722	0.2
239	4221382.869266	2159004.637742	0.0
240	3462857.664509	3239232.256730	5.3999999999999995
241	3876378.276197	3167355.521951	3.1999999999999997
242	3251401.122746	1786934.491802	0.0
243	2989378.031240	1819561.661221	0.0
244	3523001.195866	3541230.198179	4.0
246	4353694.563010	2609972.422793	0.0
247	3926195.186941	2648611.299565	0.0
249	4250864.383528	2512189.118946	0.0
250	4421927.021430	2589031.264290	0.0
251	6902110.344320	2928925.914054	0.0
252	4106217.021133	2832544.389321	2.6
253	4455134.932199	2968904.051895	2.4
254	3510145.965598	3304266.749372	18.0
255	4487610.817120	2831426.752148	0.5
256	4967229.915369	3005694.065060	0.0
257	4360222.573071	3199054.424764	1.0
258	4792294.380358	2532113.497578	0.0
259	4289893.517534	1988346.965915	0.0
260	5101146.845225	2623785.031122	0.0
261	5096960.838617	2874419.346644	0.0
262	3827336.669029	3095818.336628	7.0
264	4511169.332780	2104354.908058	0.0
265	4947212.367053	2833245.270350	0.0
266	3700659.768058	1869463.461871	0.0
267	4132978.611657	3404236.021104	7.2
268	3579452.358535	3550336.698278	12.200000000000001
270	3942070.347743	2746933.349657	0.2
271	3729249.347922	2521783.016011	0.6000000000000001
272	4238413.761932	2707987.174592	0.8
273	4232867.284076	2795190.431402	1.1
274	4435070.524739	2350335.455856	0.0
275	4064222.769162	2727374.839558	0.0
277	3723816.506901	3173918.489100	10.4
278	5179175.590561	4926469.186795	0.0
279	4024232.201680	2493582.560790	1.4
280	5713747.451137	2045152.488191	4.1
281	3312475.017254	2818887.245888	1.0
282	3747992.460000	2634448.300000	0.0
285	4050958.115426	2760474.909065	0.6
286	3172704.768663	2033035.996293	0.0
287	3341638.929588	2124938.705566	0.0
288	5081111.981157	3470097.775122	0.0
290	5644080.417613	2627600.039212	19.5
291	3391820.585037	3229713.363445	3.2
292	3525449.833918	3246449.380245	3.8000000000000003
294	3496841.342111	3255016.498809	11.200000000000001
295	4080676.463565	2317274.005983	0.2
296	4564664.685581	2288884.658654	0.0
297	4522685.548360	3160441.944740	0.1
300	4281906.706323	2661216.897067	0.1
301	4738214.795663	1677024.248906	0.0
302	4733043.749245	4577167.827088	0.0
303	3769144.380766	3060373.702869	10.1
304	4532453.718188	4122636.023165	0.8999999999999999
305	4978053.652380	5262174.196916	0.0
306	3551992.678597	2236455.696785	0.2
307	3378033.570671	3173250.536603	6.8
308	3457881.503591	3418249.069860	35.0
309	3340770.560395	2068425.745086	0.0
310	4600762.752149	2190994.379956	0.0
311	5454735.500985	3919103.586105	0.0
312	3895545.291856	2916549.862294	2.6
313	3945878.388810	2301590.007635	0.0
314	3917713.910365	3225285.273559	13.7
315	4007265.155705	2709817.223270	0.0
316	4593386.935375	2072622.515154	0.0
317	3999375.310620	2512102.507478	0.0
318	4207229.351348	3901377.486156	2.0
320	5747298.763152	2503316.886362	12.2
321	3404587.247760	2128953.708290	0.0
322	7483693.810557	3264712.693635	0.0
323	6674343.614032	1491976.979831	0.1
324	5962878.663842	2903741.105371	0.0
325	3477789.911363	2311595.741721	0.0
326	3497563.838803	3264245.793291	10.6
327	5817598.204647	3389749.699281	0.6
328	4574702.532286	2025890.086633	0.0
330	3450288.753494	2842189.466474	0.2
331	4801779.270218	1959842.714448	0.0
333	4689359.599773	1571848.310838	0.0
334	3745745.986684	2905237.515244	2.2
335	5365345.654488	2634469.500705	1.6
336	4160971.105831	2704112.233661	0.0
337	5190846.673987	2539643.724512	0.0
339	3757502.448675	2841195.813717	0.6000000000000001
340	3251828.753621	3688244.109895	7.6
341	3144893.871212	1664284.741975	0.0
342	4242884.089222	2386465.945345	0.0
343	4158182.993277	2926186.224533	6.199999999999999
344	4033919.634830	2442448.663979	5.6
345	5073218.270122	2933035.767199	0.0
346	4135422.648818	4139515.514868	0.0
347	3691937.665173	2533017.668436	0.5
348	4359739.216328	3689583.053265	0.0
349	5103165.352579	4015773.988709	0.0
350	3028319.874852	1696181.874823	0.0
352	3480467.253240	2146062.557973	0.0
353	3250365.433747	1900425.368565	0.0
354	3284922.164960	2295068.339590	0.4
355	4511064.393696	2755560.836842	2.0
356	4080215.477407	2964941.100719	3.9
357	4403040.989964	3128436.159483	1.5
358	7891011.875102	1839550.311177	0.0
359	4700399.578969	1665425.476018	0.0
361	4024097.785677	3180743.726826	6.7
362	4551605.064116	2116973.042758	0.0
364	3606384.594038	2528684.970700	3.2
366	4446944.844942	3268074.551630	0.5
367	4496677.614489	2906015.591908	1.7999999999999998
368	3288358.165830	3147040.718792	5.8
369	3975781.118483	3136114.920278	3.2
370	4878066.664443	4643385.845358	0.0
371	4473358.918573	4726583.337533	16.1
372	5174475.457234	1890888.257136	0.0
375	3773794.169137	2337328.109630	0.0
376	4947148.087652	2938826.022631	0.0
377	3852798.585623	3078574.437258	5.6000000000000005
379	4136649.314647	3367995.409354	7.1000000000000005
380	3443968.327885	2739624.041115	1.2
381	4213309.293032	2579602.977322	0.1
382	3774406.632974	3001637.484712	1.8
386	4129280.945232	2307104.590676	0.0
387	4700057.773730	1961844.872034	0.0
388	4084386.258162	2990973.508096	4.1000000000000005
389	4600277.638678	4031710.058957	2.5
390	4378977.604551	3034179.904742	7.3
392	4415143.827516	2562686.051640	0.0
393	6689399.372371	1398353.389590	0.1
394	3702647.787918	3228266.052264	9.600000000000001
395	4874580.305689	4158838.231790	0.0
397	4382327.545326	2403869.345161	0.0
398	3537811.464756	2513662.007765	1.2
399	4873774.172167	2651673.090642	0.0
400	4295738.683147	2651333.092914	0.0
401	3623861.688832	3545193.724603	16.0
402	4284948.998439	2379688.876948	0.0
403	3271767.599792	2296356.886046	0.0
405	4254983.536616	2152270.442565	0.0
406	4068261.900514	2505505.718387	0.6
407	3590274.843633	2187543.052437	0.0
408	3547705.426288	2102296.747357	0.0
409	4494300.582183	3185785.419317	0.0
410	4256222.765368	3440700.487896	0.0
411	4866398.684848	4703822.829324	0.0
412	4290541.265077	2757030.081390	1.3
413	1575915.477799	1034627.257208	0.0
414	4108841.038091	3244917.670440	11.8
415	3639964.204625	2443015.528115	0.0
416	3917663.775341	2452350.148421	1.4
417	4169062.570006	2416474.835868	0.0
418	5705503.082186	1501339.936047	0.5
419	3159919.964921	1753747.587292	0.0
420	3301472.528033	3679206.072244	10.600000000000001
421	4353903.952752	2550702.419658	0.0
422	3769043.855239	2466255.709171	0.0
426	3509496.689490	3323741.884775	15.0
427	4122520.031293	2840194.106079	2.2
428	3246538.606518	2208772.699815	0.0
429	6654450.864062	1389417.991304	0.0
430	5632369.261698	3040965.281627	2.3
432	3558551.534005	3580379.396126	10.0
433	3655705.443769	2172119.048261	0.0
434	4715721.092668	5100779.862137	0.7
437	6774759.359540	1458369.870029	0.0
438	4874149.188211	1846530.101641	0.0
439	4821608.644350	2728230.576660	0.0
440	5905322.726712	4556524.184234	0.0
442	3531635.519919	2095804.288638	0.0
443	2845758.707669	2193340.969955	0.0
444	4592037.759161	4578705.144613	0.0
445	3661370.126493	2513356.667722	2.6
446	4634328.811310	2631819.475017	0.0
448	3621701.268412	2818260.983990	0.2
449	4068886.307497	3968694.959796	1.7
450	3902475.330914	2669335.097898	0.0
451	3687555.576902	2232927.256634	0.0
452	3261477.507899	2267239.979496	0.0
453	4299953.264164	2350477.617408	2.4000000000000004
454	3747366.603142	2253879.033075	0.0
455	4364423.764347	3210191.667857	4.4
456	2635983.890444	1952945.250253	0.0
457	4277211.100432	2381825.532664	0.2
458	4159820.132120	2782829.413154	0.4
459	4817626.167229	2235783.232409	0.0
460	2890697.789082	1944328.186194	0.0
461	4317947.142480	2961974.644716	4.2
462	4438947.556512	3191555.764530	2.0
464	4009197.271613	2393360.664046	3.0
466	3581925.111748	3183868.599522	10.2
467	4119686.873359	2918318.545519	10.0
469	3711005.193830	3264522.651946	12.000000000000002
470	2960312.642612	1963822.296718	0.0
471	4500344.688456	2560221.638101	0.0
472	4789942.113619	2541674.168330	0.0
473	5195531.069676	2624805.358049	0.0
474	4610837.985498	1634266.815140	0.0
475	5017697.969793	2779055.858363	0.0
476	4289200.982617	3025945.687089	7.4
477	4494311.134859	4530484.915685	0.0
478	4400325.782132	2456704.374986	0.0
479	3622953.437068	2063958.656483	0.0
480	3877907.464196	2819208.535352	0.8
481	3083436.361170	3564050.516964	2.5
482	4615644.696770	4096436.818002	0.0
483	4490563.721777	2626963.688942	0.0
485	3960270.050553	2726263.175829	0.2
486	4117928.868813	2472785.962233	0.0
487	3412186.211626	2296826.966803	0.2
488	4458895.527219	2385779.314933	0.0
489	7451852.451466	3322092.420835	0.0
490	3823857.844897	1881338.193493	0.0
491	3543762.214890	3291906.971474	7.000000000000001
492	4650102.445331	4624301.811162	0.0
493	5232110.729957	2855173.949682	0.0
494	3655267.747529	2899401.740868	1.4
497	5353061.654715	2855906.681762	4.5
498	5104711.665836	3049673.288876	0.2
499	4329621.471934	3250809.184601	2.3
500	4868304.952479	2847406.180538	0.0
501	4137254.392561	2562352.299278	0.0
502	3602177.956000	3566527.186825	8.0
503	3634076.674386	2635960.478311	0.2
504	5301971.716366	4146300.105914	0.0
505	7435065.492126	2487346.289457	0.0
507	4220226.268942	2601054.406203	0.8
508	2941506.807748	2237440.686275	0.0
509	3937624.703177	2525311.746760	0.0
511	4715196.747072	1967493.672072	0.0
512	4909007.235192	4493075.706870	0.0
513	2879014.060685	2078652.390645	0.0
514	4762478.908844	2009401.472218	0.0
515	5961721.341598	4225372.616939	0.3
516	5097082.226444	4388493.591904	0.0
517	4374931.253078	2342454.757748	0.0
518	4779935.104769	1527732.754849	0.0
519	3605934.668525	2768604.587527	1.8
521	3775819.214289	2905682.232432	2.2
522	4525026.928091	4815875.352062	16.8
523	4235017.725102	3651383.822989	0.0
524	3522144.689505	3293988.640403	4.8
525	4296468.947573	2631081.853660	0.0
526	3518925.463102	3414960.197289	35.0
527	4897504.159504	2655567.297220	0.0
528	4631101.861260	2466953.091906	0.0
529	6676445.193490	1264146.876371	0.0
530	3655931.879311	2099471.131748	0.0
531	3369023.391507	2259527.968084	0.0
532	6679382.226898	1350851.027420	0.0
533	1134342.186238	2556872.098841	0.1
534	3491308.992926	2049494.429334	0.0
535	4292218.056002	2547327.763839	0.0
536	4058553.090287	2630908.098317	0.0
537	4616686.246253	3100388.373331	0.0
540	3471287.569023	3337338.200504	19.0
543	3872128.895282	2531368.603778	0.0
544	4607052.353837	1650158.068498	0.0
545	3516639.526641	2780717.433541	1.5999999999999999
546	4735588.923849	3043686.738066	0.0
547	3002283.287290	1726880.998080	0.0
548	6546007.814641	1917976.955646	0.1
549	4112141.626248	2422779.781849	0.0
550	5796875.320000	2530868.600000	67.2
551	3562871.489570	3135744.259597	10.100000000000001
552	4249174.372185	3126259.278304	2.3
553	6536797.747917	2309482.407715	7.0
554	4775210.229033	2729357.517844	0.0
555	3347407.478840	1683664.609751	0.0
556	3798258.703458	2357152.046555	0.6
558	4532717.937896	2752829.103931	3.5
559	5644732.569892	2813591.773435	27.6
560	4429101.083523	2630626.057158	0.0
562	5035815.342079	2383723.962029	0.0
563	3852789.233874	3100433.332285	6.300000000000001
564	3811564.155315	2364873.524511	0.4
565	4834174.782895	1845219.874102	0.0
566	5429927.622593	2751443.083349	6.1
567	3566446.677587	3632912.506644	0.6000000000000001
568	2757782.105176	1741725.143154	0.0
569	4016359.233895	3053910.173631	1.5
570	4316116.522594	3434656.055274	0.0
571	4224537.348972	2743111.456299	0.7
572	4484488.600450	2347796.328889	0.0
573	2843270.217427	2426530.082237	1.2000000000000002
574	4085522.190516	2279107.316114	0.2
575	3458120.131697	2040869.397691	0.0
576	3765263.615796	2272703.571660	0.0
577	5005914.544983	3184414.154605	0.0
578	4716636.877615	2816639.948985	0.0
579	1814884.920925	961860.160041	0.0
580	4323837.712380	2381875.968538	0.2
581	3599565.328235	2441012.718440	0.2
582	3540104.192629	3318472.045314	16.400000000000002
583	4729986.938867	2565070.001246	0.0
584	2811809.128784	1783169.649928	0.0
586	5402112.557922	4451138.426167	0.0
587	6676906.825058	1402194.675163	0.0
588	4669122.575383	1573638.377141	0.0
589	3477348.665559	2954991.960043	1.6
590	4822931.370720	1972024.826450	0.0
591	3484197.607550	2708106.402107	3.6
592	4001586.856855	3097686.262871	0.6
593	7784787.941031	2493218.863047	0.4
594	5012332.288193	3381855.038763	0.0
595	4171257.941414	3133368.557656	5.7
596	4991423.474523	2966212.076721	0.0
597	5002281.842437	2759593.804086	0.0
600	4971474.036841	2714079.581579	0.0
601	3555881.537881	3421576.073739	65.0
602	3166301.448407	1989246.370413	0.0
603	4592633.941557	4852603.087416	1.8
604	4264158.922570	3974361.709605	0.6
605	3069341.520906	1760825.700287	0.0
606	3077407.017499	3343816.655106	0.0
607	7630610.573868	2077102.006396	0.0
608	3690353.558612	2104681.329106	0.0
609	4024985.345991	3129205.879814	6.0
610	4333578.075192	2919111.867462	2.4000000000000004
611	3530664.291941	2266160.845008	0.2
613	5039520.053176	4515648.175885	0.0
614	4149821.847347	2476700.021956	0.0
616	4282988.503256	2525355.668763	0.0
617	3619126.359448	3375624.916338	44.89999999999999
618	3773381.761132	2672319.604536	0.0
619	4875674.984091	5107910.194752	0.0
620	4421649.875388	2345893.152656	0.0
621	4361162.947206	4093751.043136	0.0
623	4039780.372091	2630921.396103	0.0
624	3124292.161975	2316193.362806	0.0
625	4330904.130149	2388327.404849	0.0
626	3248011.408148	2221774.795930	0.0
627	4837259.742866	1741976.468799	0.0
629	4542128.536437	2266527.394295	0.0
631	4523829.679531	2722680.797505	0.1
632	3465548.004833	3577205.995296	5.800000000000001
633	4564569.481631	2857683.907464	0.2
634	3019469.133246	2025736.075321	0.0
635	4079991.013134	2611639.123452	0.0
636	4979711.750000	2436052.600000	0.0
637	4138508.521186	2313320.063805	0.0
638	3257844.661148	3141005.205825	0.6
640	3762519.674323	2687593.811043	0.2
641	3293499.525247	2288982.121305	0.0
642	4075336.464662	2972477.667083	6.3
643	3317812.686293	2328545.510883	0.0
646	4503685.685832	2104471.257629	0.0
647	5398166.423035	3996565.951514	0.0
648	6727845.403070	2156728.446305	0.0
649	3456514.004932	2433848.836596	0.0
650	2988490.982486	1706017.851070	0.0
651	3250473.648541	1949146.802778	0.0
652	4749354.834905	2547650.559443	0.0
653	4349564.939408	4430495.311005	0.0
654	3859615.940183	2962547.363996	3.2
655	3722140.504501	2396747.160469	0.0
656	4591438.953937	1618214.623192	0.0
657	2784781.617011	2398840.169326	5.0
658	4748801.328999	4051244.437201	0.0
659	3332567.677253	2194083.435128	0.0
660	3476182.676619	3578135.997997	3.0
661	4441693.136311	2530971.258176	0.0
662	3549060.074576	2171341.641485	0.0
663	3356168.698702	3144153.792594	2.3
665	1742126.771236	1050828.442611	0.0
666	5267050.120719	2858828.186374	0.0
667	4291736.116063	2695972.973502	0.8
668	3607403.206294	2155218.533812	0.0
669	3094998.245044	2181291.126252	0.0
670	4529331.818347	2086911.153752	0.0
671	3413587.843499	3932613.559389	0.0
672	4227944.358984	2543073.100942	0.9
673	4038032.715975	3224105.226596	12.7
674	2825433.230049	2286170.808031	0.3
675	5055977.615700	5178761.285250	0.0
676	4715404.076161	2728658.209139	0.5
677	3201126.687289	2309903.878176	0.0
678	4521333.967228	2177842.521126	0.0
679	3470886.547518	2701437.230345	2.4
680	4419741.892937	3032957.489435	6.8
681	5282383.395177	4279437.858617	0.0
682	3397369.182022	1813600.370473	0.0
683	4068993.741410	3969865.053219	1.7
684	4792760.232355	1695155.505871	0.0
685	3602930.327624	3312814.763684	14.6
686	4366030.766750	3385263.261225	0.0
687	4442725.509351	2651555.065364	0.0
689	3243428.908704	3658618.276050	10.5
690	4837408.019408	2951425.467304	0.0
691	3724836.768854	2621418.678484	0.0
693	3887684.232244	2430093.868480	0.6
694	6292741.439904	2256008.418743	3.1
695	5029862.423396	4911808.157882	0.0
696	3686715.018564	3200389.936852	5.199999999999999
697	4560457.505063	3189438.999853	0.0
699	4519282.968508	2214502.034558	0.0
700	4190733.855600	2354065.091121	0.0
701	1287139.608999	2260982.284865	2.2
702	4641604.191027	2956238.374965	0.0
703	5142149.771028	2079138.894722	0.0
704	4018891.534125	2585429.624702	0.0
705	4539153.787465	2728086.736441	0.1
706	1567661.750000	1031901.830000	0.0
707	3767012.490185	2532738.582333	0.2
708	5939678.513141	2159151.729698	25.6
709	4629127.122237	1596478.450175	0.0
710	3520417.981773	2126451.765803	0.0
711	3999021.467074	2336595.507387	0.6
712	2770303.974946	2196444.576362	0.0
713	4489323.109381	2583971.205450	0.0
714	5810203.069606	2645259.762897	14.7
716	3771048.142463	2977179.252053	0.8
717	3651520.262986	2085724.549457	0.0
718	3008226.439129	1657805.910449	0.0
719	3954836.155119	2511027.057969	0.0
720	6155222.472601	1784346.267317	0.0
722	4097406.187110	2673132.585577	0.0
723	4439182.750971	3590168.672858	0.7
724	4063760.961678	2305951.598121	0.2
725	3411990.146946	2124290.819959	0.0
726	4159971.341611	2378224.429389	0.0
728	4317635.784746	2505929.421449	0.0
729	4432294.110837	3091625.450851	2.1
731	3173287.094088	1618862.250237	0.0
732	4548731.958306	2118745.316330	0.0
733	4366803.423523	2414122.544716	0.0
734	4469993.456520	4065664.882656	0.0
735	5489502.667981	2532148.865158	0.4
736	3661997.494314	3223662.332280	9.600000000000001
737	5162425.486855	3523001.147701	0.0
738	4377637.253193	2547860.993359	0.0
739	2891089.046436	1704604.548763	0.0
740	4600521.869405	4031774.848247	2.5
741	3575543.243661	3145728.159968	27.500000000000004
743	3559339.693051	2103431.755620	0.1
745	4489640.944536	3408936.602902	0.0
746	4831737.678200	1745578.002119	0.0
748	3151524.963885	2026906.909228	0.0
749	4605109.510215	2678141.405055	0.0
750	3909423.884036	2903957.274120	1.6
751	4019721.452675	3005424.274751	2.8
752	4866643.442818	4704010.261328	0.0
753	4214883.714611	2616448.036788	0.0
754	4760315.846155	2768336.682636	0.0
755	4122927.483539	2853993.151388	3.8000000000000003
756	4574392.896019	2270566.056120	0.0
757	6654377.939450	1334853.235446	0.0
758	4123230.793681	2310315.392527	0.0
759	3091873.330570	2030903.002584	0.0
760	3636965.966479	2169631.551601	0.0
761	3423980.898898	3198642.735141	2.5
762	3528031.983909	2412288.674856	0.0
763	4583950.038624	3943026.123057	0.3
764	4804959.990526	4110898.944726	0.0
765	3540913.747065	2272775.294708	0.0
766	3134130.362264	1773153.639645	0.0
767	3640785.172364	5403431.051458	0.4
768	3200370.164431	2341282.260329	0.0
769	4439897.850550	3847618.213445	0.0
770	3767003.070115	2532661.387264	0.2
772	5031095.337638	2772454.318380	0.0
773	3174361.446890	2264653.827009	0.0
774	3321778.739592	1758013.805871	0.0
777	4360083.855200	2380017.755292	0.0
778	2963252.621086	1849858.093719	0.0
779	4395184.177139	2834485.206472	3.6
781	4983601.733123	2727952.404613	0.0
782	2951926.860818	2260702.380465	0.0
783	6026003.504854	5501922.735038	1.6
784	4624813.781443	1620013.838919	0.0
785	2859550.849016	2310084.805431	0.0
786	3580988.175739	3880705.514688	0.0
788	4047321.729180	2479286.064308	2.7
789	1797285.827934	967513.598542	0.0
790	5591295.390744	2639408.545900	5.7
791	3702970.490034	2542699.927376	0.4
792	4390172.133928	2419659.282243	0.0
794	4067404.939412	2801681.080300	1.4
795	4450334.477582	3034052.153533	1.2
796	2909089.700263	2465185.299747	1.7999999999999998
797	3377521.797607	2096667.537520	0.0
